#Types Before Cut: 8116
#Types After Cut: 7203
#Search Hits: 0
583	4	13.589	тысяча
584	4	13.589	удовольствие
585	4	13.589	улучшается
586	4	13.589	уметь
587	4	13.589	университетах
588	4	13.589	фай
589	4	13.589	физике
590	4	13.589	физтех
591	4	13.589	фундук
592	4	13.589	хвост
593	4	13.589	целую
594	4	13.589	чгк
595	4	13.589	четырнадцать
596	4	13.589	чуваки
597	4	13.589	чудо
598	4	13.589	шутки
599	4	13.589	щяс
600	4	13.589	эмм
601	8	13.518	мои
602	8	13.518	номер
603	8	13.518	пошел
604	9	12.809	анатолий
605	9	12.809	понимаю
606	7	12.775	говорила
607	7	12.775	улица
608	43	12.573	т
609	28	12.543	день
610	10	12.474	дети
611	10	12.474	хорошие
612	11	12.346	владислав
613	6	12.194	жил
614	6	12.194	знаем
615	6	12.194	какого
616	6	12.194	квартиры
617	6	12.194	короткий
618	6	12.194	лучший
619	6	12.194	маленькие
620	23	12.121	людей
621	5	11.983	вниз
622	5	11.983	волосы
623	5	11.983	давали
624	5	11.983	думали
625	5	11.983	закончила
626	5	11.983	интересный
627	5	11.983	магазин
628	5	11.983	одни
629	5	11.983	поговорим
630	5	11.983	работала
631	5	11.983	спрашивают
632	5	11.983	страшно
633	5	11.983	умеют
634	35	11.967	него
635	8	11.875	a
636	8	11.875	казалось
637	9	11.473	уж
638	10	11.322	плохо
639	10	11.322	разные
640	7	10.976	будто
641	7	10.976	видел
642	7	10.976	людям
643	7	10.976	приехал
644	7	10.976	сто
645	7	10.976	увидел
646	7	10.976	шли
647	97	10.575	еще
648	12	10.534	одну
649	12	10.534	разных
650	12	10.534	семь
651	8	10.481	город
652	8	10.481	руки
653	9	10.299	кем
654	22	10.254	нее
655	16	10.212	сама
656	3	10.192	adv
657	3	10.192	class
658	3	10.192	distinct
659	3	10.192	gen
660	3	10.192	mixed
661	3	10.192	note
662	3	10.192	plen
663	3	10.192	автобус
664	3	10.192	амаретто
665	3	10.192	английский
666	3	10.192	архитектурой
667	3	10.192	атмосфера
668	3	10.192	бабушки
669	3	10.192	бедно
670	3	10.192	бежит
671	3	10.192	благо
672	3	10.192	блять
673	3	10.192	бэ
674	3	10.192	вареньем
675	3	10.192	верно
676	3	10.192	визы
677	3	10.192	вкусный
678	3	10.192	внизу
679	3	10.192	встретить
680	3	10.192	встречают
681	3	10.192	всём
682	3	10.192	выполняешь
683	3	10.192	вышки
684	3	10.192	геру
685	3	10.192	геша
686	3	10.192	гимназия
687	3	10.192	гм
688	3	10.192	говард
689	3	10.192	голова
690	3	10.192	горы
691	3	10.192	господи
692	3	10.192	грамм
693	3	10.192	двери
694	3	10.192	девяностые
695	3	10.192	девяностых
696	3	10.192	девятом
697	3	10.192	девятьсот
698	3	10.192	дениса
699	3	10.192	джи
700	3	10.192	добираться
701	3	10.192	доехало
702	3	10.192	домики
703	3	10.192	дочерью
704	3	10.192	ездила
705	3	10.192	еле
706	3	10.192	ехала
707	3	10.192	женский
708	3	10.192	забивается
709	3	10.192	заговора
710	3	10.192	задавать
711	3	10.192	задание
712	3	10.192	занималась
713	3	10.192	запомнила
714	3	10.192	затащит
715	3	10.192	захотелось
716	3	10.192	зашёл
717	3	10.192	зерно
718	3	10.192	знала
719	3	10.192	зубы
720	3	10.192	идёте
721	3	10.192	идёшь
722	3	10.192	ии
723	3	10.192	исламской
724	3	10.192	испугались
725	3	10.192	итак
726	3	10.192	казахов
727	3	10.192	килограмм
728	3	10.192	кита
729	3	10.192	клюшкой
730	3	10.192	книги
731	3	10.192	книгу
732	3	10.192	косточки
733	3	10.192	костре
734	3	10.192	костёр
735	3	10.192	кошмар
736	3	10.192	кран
737	3	10.192	красивая
738	3	10.192	красивые
739	3	10.192	красные
740	3	10.192	красота
741	3	10.192	крутая
742	3	10.192	культпросвет
743	3	10.192	культура
744	3	10.192	куски
745	3	10.192	леди
746	3	10.192	лежать
747	3	10.192	лен
748	3	10.192	ленина
749	3	10.192	лингвистике
750	3	10.192	лингвисты
751	3	10.192	литературе
752	3	10.192	литературу
753	3	10.192	луком
754	3	10.192	любимое
755	3	10.192	мам
756	3	10.192	математике
757	3	10.192	мацуева
758	3	10.192	машей
759	3	10.192	медведково
760	3	10.192	меж
761	3	10.192	мило
762	3	10.192	минута
763	3	10.192	миэм
764	3	10.192	мкадом
765	3	10.192	молодые
766	3	10.192	муху
767	3	10.192	мучились
768	3	10.192	мыть
769	3	10.192	набираешь
770	3	10.192	надел
771	3	10.192	налаживается
772	3	10.192	нарисовала
773	3	10.192	нафиг
774	3	10.192	ненадежность
775	3	10.192	нихуя
776	3	10.192	ночи
777	3	10.192	нравилось
778	3	10.192	нууу
779	3	10.192	обед
780	3	10.192	образовательной
781	3	10.192	общаемся
782	3	10.192	обществознанию
783	3	10.192	одноклассников
784	3	10.192	ок
785	3	10.192	окна
786	3	10.192	описать
787	3	10.192	орешков
788	3	10.192	оставила
789	3	10.192	отапливались
790	3	10.192	отдыхал
791	3	10.192	отца
792	3	10.192	ошейник
793	3	10.192	парик
794	3	10.192	парней
795	3	10.192	пацаны
796	3	10.192	переехать
797	3	10.192	переменам
798	3	10.192	персидский
799	3	10.192	песне
800	3	10.192	пианино
801	3	10.192	пиздец
802	3	10.192	пишу
803	3	10.192	планета
804	3	10.192	платье
805	3	10.192	платьях
806	3	10.192	плыли
807	3	10.192	пнуть
808	3	10.192	побывала
809	3	10.192	повели
810	3	10.192	подходят
811	3	10.192	покупайте
812	3	10.192	положил
813	3	10.192	поперек
814	3	10.192	послушать
815	3	10.192	посмотрела
816	3	10.192	постарше
817	3	10.192	поступил
818	3	10.192	потопала
819	3	10.192	потрясающе
820	3	10.192	похожи
821	3	10.192	похота
822	3	10.192	почаще
823	3	10.192	представляла
824	3	10.192	придумали
825	3	10.192	приедет
826	3	10.192	приезжаю
827	3	10.192	прожили
828	3	10.192	произведения
829	3	10.192	проста
830	3	10.192	противно
831	3	10.192	профессию
832	3	10.192	прочитал
833	3	10.192	прошёл
834	3	10.192	птичка
835	3	10.192	пятом
836	3	10.192	работаешь
837	3	10.192	ремонте
838	3	10.192	рентген
839	3	10.192	рис
840	3	10.192	родилась
841	3	10.192	рорк
842	3	10.192	ругался
843	3	10.192	сайты
844	3	10.192	сантехника
845	3	10.192	свага
846	3	10.192	сдавать
847	3	10.192	скайпу
848	3	10.192	слышно
849	3	10.192	слышу
850	3	10.192	смесь
851	3	10.192	смешные
852	3	10.192	смотрела
853	3	10.192	собираешься
854	3	10.192	стараюсь
855	3	10.192	степнова
856	3	10.192	стою
857	3	10.192	стоя
858	3	10.192	стоял
859	3	10.192	студенты
860	3	10.192	считай
861	3	10.192	съехать
862	3	10.192	съешь
863	3	10.192	танцевать
864	3	10.192	ташкенте
865	3	10.192	твоего
866	3	10.192	типо
867	3	10.192	топовые
868	3	10.192	торчат
869	3	10.192	трамваях
870	3	10.192	троих
871	3	10.192	увидите
872	3	10.192	улучшалось
873	3	10.192	ультрафиолет
874	3	10.192	умею
875	3	10.192	умная
876	3	10.192	умный
877	3	10.192	утиль
878	3	10.192	учатся
879	3	10.192	учебы
880	3	10.192	ученика
881	3	10.192	учила
882	3	10.192	училище
883	3	10.192	учёба
884	3	10.192	учёбы
885	3	10.192	фасада
886	3	10.192	фигня
887	3	10.192	физику
888	3	10.192	фильмы
889	3	10.192	фразу
890	3	10.192	хаос
891	3	10.192	хлеб
892	3	10.192	хм
893	3	10.192	хожу
894	3	10.192	четвёртом
895	3	10.192	шестисотый
896	3	10.192	шикарно
897	3	10.192	шипы
898	3	10.192	штука
899	3	10.192	экстерьер
900	3	10.192	эх
901	6	10.138	вечера
902	6	10.138	видео
903	6	10.138	делали
904	6	10.138	минуты
905	6	10.138	район
906	6	10.138	точнее
907	6	10.138	тяжело
908	19	10.127	ней
909	88	10.095	сейчас
910	15	9.887	совсем
911	16	9.611	плюс
912	11	9.518	точно
913	7	9.500	зачем
914	7	9.500	нами
915	7	9.500	ночь
916	7	9.500	нужен
917	20	9.495	четыре
918	5	9.418	берет
919	5	9.418	билет
920	5	9.418	вещь
921	5	9.418	делала
922	5	9.418	жестко
923	5	9.418	километров
924	5	9.418	корреспондентом
925	5	9.418	можете
926	5	9.418	приходили
927	5	9.418	стоять
928	8	9.279	брать
929	8	9.279	далеко
930	8	9.279	хороший
931	8	9.279	хотелось
932	13	9.272	довольно
933	9	9.258	естественно
934	16	9.041	шесть
935	4	8.989	верю
936	4	8.989	видеть
937	4	8.989	военным
938	4	8.989	всяких
939	4	8.989	гости
940	4	8.989	даче
941	4	8.989	девятый
942	4	8.989	детства
943	4	8.989	ездить
944	4	8.989	заметили
945	4	8.989	иране
946	4	8.989	казахстане
947	4	8.989	колбасой
948	4	8.989	меньших
949	4	8.989	минуту
950	4	8.989	многое
951	4	8.989	мол
952	4	8.989	насчет
953	4	8.989	нашу
954	4	8.989	общение
955	4	8.989	огромная
956	4	8.989	отлично
957	4	8.989	подумала
958	4	8.989	покупал
959	4	8.989	получаешь
960	4	8.989	правой
961	4	8.989	праздник
962	4	8.989	приходят
963	4	8.989	пускай
964	4	8.989	рассказывать
965	4	8.989	сидели
966	4	8.989	сидит
967	4	8.989	смеется
968	4	8.989	спектакль
969	4	8.989	старались
970	4	8.989	университете
971	4	8.989	учится
972	4	8.989	фамилия
973	4	8.989	шестьдесят
974	4	8.989	этаже
975	11	8.730	наши
976	11	8.730	постоянно
977	15	8.686	особенно
978	6	8.539	знак
979	6	8.539	миллионов
980	6	8.539	надеюсь
981	6	8.539	народ
982	6	8.539	стоят
983	10	8.505	заниматься
984	10	8.505	машины
985	16	8.500	никто
986	64	8.354	чтобы
987	9	8.329	вся
988	7	8.260	скоро
989	7	8.260	целый
990	8	8.230	безусловно
991	8	8.230	плане
992	8	8.230	пойти
993	8	8.230	спокойно
994	8	8.230	утром
995	21	8.112	оно
996	5	7.613	делают
997	5	7.613	ж
998	5	7.613	играть
999	5	7.613	нашем
1000	5	7.613	семью
1001	5	7.613	ушел
1002	5	7.613	ушли
1003	5	7.613	чисто
1004	55	7.563	можно
1005	9	7.494	вас
1006	18	7.370	большой
1007	8	7.306	взял
1008	6	7.246	наше
1009	42	7.236	например
1010	44	7.218	больше
1011	7	7.201	писала
1012	15	7.121	чуть
1013	12	7.063	сих
1014	35	7.032	андрей
1015	10	7.028	идти
1016	10	7.028	обычно
1017	22	6.986	достаточно
1018	13	6.874	лучше
1019	2	6.794	anim
1020	2	6.794	burning
1021	2	6.794	city
1022	2	6.794	comp
1023	2	6.794	conj
1024	2	6.794	day
1025	2	6.794	deal
1026	2	6.794	excel
1027	2	6.794	paypal
1028	2	6.794	people
1029	2	6.794	true
1030	2	6.794	vivat
1031	2	6.794	walrus
1032	2	6.794	аааааа
1033	2	6.794	аах
1034	2	6.794	автобусов
1035	2	6.794	аж
1036	2	6.794	актрисой
1037	2	6.794	акулы
1038	2	6.794	американца
1039	2	6.794	ангаре
1040	2	6.794	антифриза
1041	2	6.794	арийский
1042	2	6.794	архитектор
1043	2	6.794	архитекторе
1044	2	6.794	архитектуру
1045	2	6.794	атлант
1046	2	6.794	афон
1047	2	6.794	африке
1048	2	6.794	бабули
1049	2	6.794	бабуль
1050	2	6.794	бабушкой
1051	2	6.794	бегать
1052	2	6.794	бежать
1053	2	6.794	безумно
1054	2	6.794	белое
1055	2	6.794	беру
1056	2	6.794	бесит
1057	2	6.794	бесполезно
1058	2	6.794	бестселлером
1059	2	6.794	беш
1060	2	6.794	библиография
1061	2	6.794	бильярдном
1062	2	6.794	бильярдный
1063	2	6.794	блина
